"caption","childPosts/0/caption","childPosts/0/commentsCount","childPosts/0/dimensionsHeight","childPosts/0/dimensionsWidth","childPosts/0/displayUrl","childPosts/0/firstComment","childPosts/0/id","childPosts/0/productType","childPosts/0/taggedUsers/0/full_name","childPosts/0/taggedUsers/0/id","childPosts/0/taggedUsers/0/is_private","childPosts/0/taggedUsers/0/is_verified","childPosts/0/taggedUsers/0/profile_pic_id","childPosts/0/taggedUsers/0/profile_pic_url","childPosts/0/taggedUsers/0/username","childPosts/0/taggedUsers/1/full_name","childPosts/0/taggedUsers/1/id","childPosts/0/taggedUsers/1/is_private","childPosts/0/taggedUsers/1/is_verified","childPosts/0/taggedUsers/1/profile_pic_id","childPosts/0/taggedUsers/1/profile_pic_url","childPosts/0/taggedUsers/1/username","childPosts/0/timestamp","childPosts/0/type","childPosts/0/videoDuration","childPosts/0/videoUrl","childPosts/1/caption","childPosts/1/commentsCount","childPosts/1/dimensionsHeight","childPosts/1/dimensionsWidth","childPosts/1/displayUrl","childPosts/1/firstComment","childPosts/1/id","childPosts/1/productType","childPosts/1/taggedUsers/0/full_name","childPosts/1/taggedUsers/0/id","childPosts/1/taggedUsers/0/is_private","childPosts/1/taggedUsers/0/is_verified","childPosts/1/taggedUsers/0/profile_pic_id","childPosts/1/taggedUsers/0/profile_pic_url","childPosts/1/taggedUsers/0/username","childPosts/1/taggedUsers/1/full_name","childPosts/1/taggedUsers/1/id","childPosts/1/taggedUsers/1/is_private","childPosts/1/taggedUsers/1/is_verified","childPosts/1/taggedUsers/1/profile_pic_id","childPosts/1/taggedUsers/1/profile_pic_url","childPosts/1/taggedUsers/1/username","childPosts/1/timestamp","childPosts/1/type","childPosts/1/videoDuration","childPosts/1/videoUrl","childPosts/2/caption","childPosts/2/commentsCount","childPosts/2/dimensionsHeight","childPosts/2/dimensionsWidth","childPosts/2/displayUrl","childPosts/2/firstComment","childPosts/2/id","childPosts/2/productType","childPosts/2/taggedUsers/0/full_name","childPosts/2/taggedUsers/0/id","childPosts/2/taggedUsers/0/is_private","childPosts/2/taggedUsers/0/is_verified","childPosts/2/taggedUsers/0/profile_pic_id","childPosts/2/taggedUsers/0/profile_pic_url","childPosts/2/taggedUsers/0/username","childPosts/2/taggedUsers/1/full_name","childPosts/2/taggedUsers/1/id","childPosts/2/taggedUsers/1/is_private","childPosts/2/taggedUsers/1/is_verified","childPosts/2/taggedUsers/1/profile_pic_id","childPosts/2/taggedUsers/1/profile_pic_url","childPosts/2/taggedUsers/1/username","childPosts/2/timestamp","childPosts/2/type","childPosts/2/videoDuration","childPosts/2/videoUrl","childPosts/3/caption","childPosts/3/commentsCount","childPosts/3/dimensionsHeight","childPosts/3/dimensionsWidth","childPosts/3/displayUrl","childPosts/3/firstComment","childPosts/3/id","childPosts/3/productType","childPosts/3/taggedUsers/0/full_name","childPosts/3/taggedUsers/0/id","childPosts/3/taggedUsers/0/is_private","childPosts/3/taggedUsers/0/is_verified","childPosts/3/taggedUsers/0/profile_pic_id","childPosts/3/taggedUsers/0/profile_pic_url","childPosts/3/taggedUsers/0/username","childPosts/3/taggedUsers/1/full_name","childPosts/3/taggedUsers/1/id","childPosts/3/taggedUsers/1/is_private","childPosts/3/taggedUsers/1/is_verified","childPosts/3/taggedUsers/1/profile_pic_id","childPosts/3/taggedUsers/1/profile_pic_url","childPosts/3/taggedUsers/1/username","childPosts/3/timestamp","childPosts/3/type","childPosts/3/videoDuration","childPosts/3/videoUrl","childPosts/4/caption","childPosts/4/commentsCount","childPosts/4/dimensionsHeight","childPosts/4/dimensionsWidth","childPosts/4/displayUrl","childPosts/4/firstComment","childPosts/4/id","childPosts/4/productType","childPosts/4/taggedUsers/0/full_name","childPosts/4/taggedUsers/0/id","childPosts/4/taggedUsers/0/is_private","childPosts/4/taggedUsers/0/is_verified","childPosts/4/taggedUsers/0/profile_pic_id","childPosts/4/taggedUsers/0/profile_pic_url","childPosts/4/taggedUsers/0/username","childPosts/4/taggedUsers/1/full_name","childPosts/4/taggedUsers/1/id","childPosts/4/taggedUsers/1/is_private","childPosts/4/taggedUsers/1/is_verified","childPosts/4/taggedUsers/1/profile_pic_id","childPosts/4/taggedUsers/1/profile_pic_url","childPosts/4/taggedUsers/1/username","childPosts/4/timestamp","childPosts/4/type","childPosts/4/videoDuration","childPosts/4/videoUrl","childPosts/5/caption","childPosts/5/commentsCount","childPosts/5/dimensionsHeight","childPosts/5/dimensionsWidth","childPosts/5/displayUrl","childPosts/5/firstComment","childPosts/5/id","childPosts/5/productType","childPosts/5/taggedUsers/0/full_name","childPosts/5/taggedUsers/0/id","childPosts/5/taggedUsers/0/is_private","childPosts/5/taggedUsers/0/is_verified","childPosts/5/taggedUsers/0/profile_pic_id","childPosts/5/taggedUsers/0/profile_pic_url","childPosts/5/taggedUsers/0/username","childPosts/5/taggedUsers/1/full_name","childPosts/5/taggedUsers/1/id","childPosts/5/taggedUsers/1/is_private","childPosts/5/taggedUsers/1/is_verified","childPosts/5/taggedUsers/1/profile_pic_id","childPosts/5/taggedUsers/1/profile_pic_url","childPosts/5/taggedUsers/1/username","childPosts/5/timestamp","childPosts/5/type","childPosts/5/videoDuration","childPosts/5/videoUrl","childPosts/6/caption","childPosts/6/commentsCount","childPosts/6/dimensionsHeight","childPosts/6/dimensionsWidth","childPosts/6/displayUrl","childPosts/6/firstComment","childPosts/6/id","childPosts/6/productType","childPosts/6/taggedUsers/0/full_name","childPosts/6/taggedUsers/0/id","childPosts/6/taggedUsers/0/is_private","childPosts/6/taggedUsers/0/is_verified","childPosts/6/taggedUsers/0/profile_pic_id","childPosts/6/taggedUsers/0/profile_pic_url","childPosts/6/taggedUsers/0/username","childPosts/6/taggedUsers/1/full_name","childPosts/6/taggedUsers/1/id","childPosts/6/taggedUsers/1/is_private","childPosts/6/taggedUsers/1/is_verified","childPosts/6/taggedUsers/1/profile_pic_id","childPosts/6/taggedUsers/1/profile_pic_url","childPosts/6/taggedUsers/1/username","childPosts/6/timestamp","childPosts/6/type","childPosts/6/videoDuration","childPosts/6/videoUrl","childPosts/7/caption","childPosts/7/commentsCount","childPosts/7/dimensionsHeight","childPosts/7/dimensionsWidth","childPosts/7/displayUrl","childPosts/7/firstComment","childPosts/7/id","childPosts/7/productType","childPosts/7/taggedUsers/0/full_name","childPosts/7/taggedUsers/0/id","childPosts/7/taggedUsers/0/is_private","childPosts/7/taggedUsers/0/is_verified","childPosts/7/taggedUsers/0/profile_pic_id","childPosts/7/taggedUsers/0/profile_pic_url","childPosts/7/taggedUsers/0/username","childPosts/7/taggedUsers/1/full_name","childPosts/7/taggedUsers/1/id","childPosts/7/taggedUsers/1/is_private","childPosts/7/taggedUsers/1/is_verified","childPosts/7/taggedUsers/1/profile_pic_id","childPosts/7/taggedUsers/1/profile_pic_url","childPosts/7/taggedUsers/1/username","childPosts/7/timestamp","childPosts/7/type","childPosts/7/videoDuration","childPosts/7/videoUrl","childPosts/8/caption","childPosts/8/commentsCount","childPosts/8/dimensionsHeight","childPosts/8/dimensionsWidth","childPosts/8/displayUrl","childPosts/8/firstComment","childPosts/8/id","childPosts/8/productType","childPosts/8/taggedUsers/0/full_name","childPosts/8/taggedUsers/0/id","childPosts/8/taggedUsers/0/is_private","childPosts/8/taggedUsers/0/is_verified","childPosts/8/taggedUsers/0/profile_pic_id","childPosts/8/taggedUsers/0/profile_pic_url","childPosts/8/taggedUsers/0/username","childPosts/8/taggedUsers/1/full_name","childPosts/8/taggedUsers/1/id","childPosts/8/taggedUsers/1/is_private","childPosts/8/taggedUsers/1/is_verified","childPosts/8/taggedUsers/1/profile_pic_id","childPosts/8/taggedUsers/1/profile_pic_url","childPosts/8/taggedUsers/1/username","childPosts/8/timestamp","childPosts/8/type","childPosts/8/videoDuration","childPosts/8/videoUrl","childPosts/9/caption","childPosts/9/commentsCount","childPosts/9/dimensionsHeight","childPosts/9/dimensionsWidth","childPosts/9/displayUrl","childPosts/9/firstComment","childPosts/9/id","childPosts/9/productType","childPosts/9/taggedUsers/0/full_name","childPosts/9/taggedUsers/0/id","childPosts/9/taggedUsers/0/is_private","childPosts/9/taggedUsers/0/is_verified","childPosts/9/taggedUsers/0/profile_pic_id","childPosts/9/taggedUsers/0/profile_pic_url","childPosts/9/taggedUsers/0/username","childPosts/9/taggedUsers/1/full_name","childPosts/9/taggedUsers/1/id","childPosts/9/taggedUsers/1/is_private","childPosts/9/taggedUsers/1/is_verified","childPosts/9/taggedUsers/1/profile_pic_id","childPosts/9/taggedUsers/1/profile_pic_url","childPosts/9/taggedUsers/1/username","childPosts/9/timestamp","childPosts/9/type","childPosts/9/videoDuration","childPosts/9/videoUrl","childPosts/10/caption","childPosts/10/commentsCount","childPosts/10/dimensionsHeight","childPosts/10/dimensionsWidth","childPosts/10/displayUrl","childPosts/10/firstComment","childPosts/10/id","childPosts/10/productType","childPosts/10/taggedUsers/0/full_name","childPosts/10/taggedUsers/0/id","childPosts/10/taggedUsers/0/is_private","childPosts/10/taggedUsers/0/is_verified","childPosts/10/taggedUsers/0/profile_pic_id","childPosts/10/taggedUsers/0/profile_pic_url","childPosts/10/taggedUsers/0/username","childPosts/10/taggedUsers/1/full_name","childPosts/10/taggedUsers/1/id","childPosts/10/taggedUsers/1/is_private","childPosts/10/taggedUsers/1/is_verified","childPosts/10/taggedUsers/1/profile_pic_id","childPosts/10/taggedUsers/1/profile_pic_url","childPosts/10/taggedUsers/1/username","childPosts/10/timestamp","childPosts/10/type","childPosts/10/videoDuration","childPosts/10/videoUrl","childPosts/11/caption","childPosts/11/commentsCount","childPosts/11/dimensionsHeight","childPosts/11/dimensionsWidth","childPosts/11/displayUrl","childPosts/11/firstComment","childPosts/11/id","childPosts/11/productType","childPosts/11/taggedUsers/0/full_name","childPosts/11/taggedUsers/0/id","childPosts/11/taggedUsers/0/is_private","childPosts/11/taggedUsers/0/is_verified","childPosts/11/taggedUsers/0/profile_pic_id","childPosts/11/taggedUsers/0/profile_pic_url","childPosts/11/taggedUsers/0/username","childPosts/11/taggedUsers/1/full_name","childPosts/11/taggedUsers/1/id","childPosts/11/taggedUsers/1/is_private","childPosts/11/taggedUsers/1/is_verified","childPosts/11/taggedUsers/1/profile_pic_id","childPosts/11/taggedUsers/1/profile_pic_url","childPosts/11/taggedUsers/1/username","childPosts/11/timestamp","childPosts/11/type","childPosts/11/videoDuration","childPosts/11/videoUrl","childPosts/12/caption","childPosts/12/commentsCount","childPosts/12/dimensionsHeight","childPosts/12/dimensionsWidth","childPosts/12/displayUrl","childPosts/12/firstComment","childPosts/12/id","childPosts/12/productType","childPosts/12/taggedUsers/0/full_name","childPosts/12/taggedUsers/0/id","childPosts/12/taggedUsers/0/is_private","childPosts/12/taggedUsers/0/is_verified","childPosts/12/taggedUsers/0/profile_pic_id","childPosts/12/taggedUsers/0/profile_pic_url","childPosts/12/taggedUsers/0/username","childPosts/12/taggedUsers/1/full_name","childPosts/12/taggedUsers/1/id","childPosts/12/taggedUsers/1/is_private","childPosts/12/taggedUsers/1/is_verified","childPosts/12/taggedUsers/1/profile_pic_id","childPosts/12/taggedUsers/1/profile_pic_url","childPosts/12/taggedUsers/1/username","childPosts/12/timestamp","childPosts/12/type","childPosts/12/videoDuration","childPosts/12/videoUrl","childPosts/13/caption","childPosts/13/commentsCount","childPosts/13/dimensionsHeight","childPosts/13/dimensionsWidth","childPosts/13/displayUrl","childPosts/13/firstComment","childPosts/13/id","childPosts/13/productType","childPosts/13/taggedUsers/0/full_name","childPosts/13/taggedUsers/0/id","childPosts/13/taggedUsers/0/is_private","childPosts/13/taggedUsers/0/is_verified","childPosts/13/taggedUsers/0/profile_pic_id","childPosts/13/taggedUsers/0/profile_pic_url","childPosts/13/taggedUsers/0/username","childPosts/13/taggedUsers/1/full_name","childPosts/13/taggedUsers/1/id","childPosts/13/taggedUsers/1/is_private","childPosts/13/taggedUsers/1/is_verified","childPosts/13/taggedUsers/1/profile_pic_id","childPosts/13/taggedUsers/1/profile_pic_url","childPosts/13/taggedUsers/1/username","childPosts/13/timestamp","childPosts/13/type","childPosts/13/videoDuration","childPosts/13/videoUrl","coauthorProducers/0/full_name","coauthorProducers/0/id","coauthorProducers/0/is_private","coauthorProducers/0/is_verified","coauthorProducers/0/profile_pic_id","coauthorProducers/0/profile_pic_url","coauthorProducers/0/username","commentsCount","dimensionsHeight","dimensionsWidth","displayUrl","fbLikeCount","fbPlayCount","firstComment","hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","id","igPlayCount","images/0","images/1","images/2","images/3","images/4","images/5","images/6","images/7","images/8","images/9","images/10","images/11","images/12","images/13","inputUrl","latestComments","likesCount","locationName","mentions/0","mentions/1","musicInfo/artist_name","musicInfo/audio_canonical_id","musicInfo/audio_id","musicInfo/audio_type","musicInfo/music_info","musicInfo/music_info/audio_canonical_id","musicInfo/music_info/music_asset_info/allows_saving","musicInfo/music_info/music_asset_info/artist_id","musicInfo/music_info/music_asset_info/audio_id","musicInfo/music_info/music_asset_info/caption","musicInfo/music_info/music_asset_info/cover_artwork_thumbnail_uri","musicInfo/music_info/music_asset_info/cover_artwork_uri","musicInfo/music_info/music_asset_info/dark_message","musicInfo/music_info/music_asset_info/display_artist","musicInfo/music_info/music_asset_info/duration_in_ms","musicInfo/music_info/music_asset_info/fast_start_progressive_download_url","musicInfo/music_info/music_asset_info/has_lyrics","musicInfo/music_info/music_asset_info/highlight_start_times_in_ms/0","musicInfo/music_info/music_asset_info/highlight_start_times_in_ms/1","musicInfo/music_info/music_asset_info/highlight_start_times_in_ms/2","musicInfo/music_info/music_asset_info/id","musicInfo/music_info/music_asset_info/ig_username","musicInfo/music_info/music_asset_info/is_eligible_for_audio_effects","musicInfo/music_info/music_asset_info/is_eligible_for_vinyl_sticker","musicInfo/music_info/music_asset_info/is_explicit","musicInfo/music_info/music_asset_info/licensed_music_subtype","musicInfo/music_info/music_asset_info/lyrics","musicInfo/music_info/music_asset_info/progressive_download_url","musicInfo/music_info/music_asset_info/reactive_audio_download_url","musicInfo/music_info/music_asset_info/related_audios","musicInfo/music_info/music_asset_info/sanitized_title","musicInfo/music_info/music_asset_info/song_monetization_info","musicInfo/music_info/music_asset_info/spotify_track_metadata","musicInfo/music_info/music_asset_info/subtitle","musicInfo/music_info/music_asset_info/title","musicInfo/music_info/music_asset_info/web_30s_preview_download_url","musicInfo/music_info/music_consumption_info/allow_media_creation_with_music","musicInfo/music_info/music_consumption_info/audio_asset_start_time_in_ms","musicInfo/music_info/music_consumption_info/audio_muting_info/allow_audio_editing","musicInfo/music_info/music_consumption_info/audio_muting_info/mute_audio","musicInfo/music_info/music_consumption_info/audio_muting_info/mute_reason_str","musicInfo/music_info/music_consumption_info/audio_muting_info/show_muted_audio_toast","musicInfo/music_info/music_consumption_info/contains_lyrics","musicInfo/music_info/music_consumption_info/derived_content_id","musicInfo/music_info/music_consumption_info/derived_content_start_time_in_composition_in_ms","musicInfo/music_info/music_consumption_info/display_labels","musicInfo/music_info/music_consumption_info/formatted_clips_media_count","musicInfo/music_info/music_consumption_info/ig_artist/full_name","musicInfo/music_info/music_consumption_info/ig_artist/id","musicInfo/music_info/music_consumption_info/ig_artist/is_private","musicInfo/music_info/music_consumption_info/ig_artist/is_verified","musicInfo/music_info/music_consumption_info/ig_artist/profile_pic_id","musicInfo/music_info/music_consumption_info/ig_artist/profile_pic_url","musicInfo/music_info/music_consumption_info/ig_artist/username","musicInfo/music_info/music_consumption_info/is_bookmarked","musicInfo/music_info/music_consumption_info/is_trending_in_clips","musicInfo/music_info/music_consumption_info/music_creation_restriction_reason","musicInfo/music_info/music_consumption_info/overlap_duration_in_ms","musicInfo/music_info/music_consumption_info/placeholder_profile_pic_url","musicInfo/music_info/music_consumption_info/previous_trend_rank","musicInfo/music_info/music_consumption_info/related_audios","musicInfo/music_info/music_consumption_info/should_allow_music_editing","musicInfo/music_info/music_consumption_info/should_mute_audio","musicInfo/music_info/music_consumption_info/should_mute_audio_reason","musicInfo/music_info/music_consumption_info/should_mute_audio_reason_type","musicInfo/music_info/music_consumption_info/trend_rank","musicInfo/music_info/music_consumption_info/user_notes","musicInfo/original_sound_info","musicInfo/pinned_media_ids","musicInfo/should_mute_audio","musicInfo/should_mute_audio_reason","musicInfo/song_name","musicInfo/uses_original_audio","ownerFullName","ownerId","ownerUsername","paidPartnership","productType","shortCode","taggedUsers/0/full_name","taggedUsers/0/id","taggedUsers/0/is_private","taggedUsers/0/is_verified","taggedUsers/0/profile_pic_id","taggedUsers/0/profile_pic_url","taggedUsers/0/profile_pic_url_hd","taggedUsers/0/username","taggedUsers/1/full_name","taggedUsers/1/id","taggedUsers/1/is_private","taggedUsers/1/is_verified","taggedUsers/1/profile_pic_id","taggedUsers/1/profile_pic_url","taggedUsers/1/profile_pic_url_hd","taggedUsers/1/username","timestamp","type","url","videoDuration","videoPlayCount","videoUrl"
"防曬養膚我都要 夏天給肌膚最溫柔的呵護！
一起享受hidiff年中慶🍀

夏天最怕的不是曬黑☀️
而是皮膚又乾又粗 底妝還一直不服貼！

最近愛用的保養組合就是hidiff防曬組💖
從保養到防曬一次搞定～

🌟角質棒溫和帶走老廢角質
讓肌膚摸起來更細緻、後續保養更好吸收

🌟精華液補水保濕
改善乾燥粗糙 讓肌膚維持透亮水潤感

🌟防曬質地清爽不黏膩
日常通勤、外出都能輕鬆防護

很多人防曬擦得很勤 
但皮膚還是暗沉、底妝容易卡粉🥺
其實問題可能出在角質堆積和肌膚缺水！

定期去角質 ➜ 加強保濕 ➜ 做好防曬
才是維持透亮膚況的關鍵💧✨

最近出門前就是這樣保養
皮膚看起來更有光澤感 連上妝都服貼很多🥰

@hidiff.tw 

#hidiff #hidiff防曬組 #角質護理 #保濕精華 #夏日保養",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","1920","1080","https://scontent-phx1-1.cdninstagram.com/v/t51.82787-15/724251545_18565239556064692_7677047785435045950_n.jpg?stp=dst-jpg_e15_p750x750_tt6&_nc_cat=106&ig_cache_key=MzkyMTQ1MzIxMDcwNzQ5MTUwODE4NTY1MjM5NTUzMDY0Njky.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjc3Mi5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=wTvnZxG9o1kQ7kNvwFf_BpW&_nc_oc=AdqGB2ZFD7EOi7WakTKtm9toepsSDeN7XJpvRKRH6b_06EO3BJWNSJkDFmnqAE06w78&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-phx1-1.cdninstagram.com&_nc_gid=q8wXmmw2S_01lKpjm9diSQ&_nc_ss=7a3ba&oh=00_Af9KwQDKqGkwNUgFTmph-hr8cZDluxTw2SecYjJHAt4VqA&oe=6A398166",,,"","hidiff","hidiff防曬組","角質護理","保濕精華","夏日保養","3921453210707491508","907",,,,,,,,,,,,,,,"https://www.instagram.com/hidiff.tw/",,"-1",,"hidiff.tw",,"o1.mmii",,"27645813441677080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false","","Original audio","true","芭莎ʙᴀsɪᴀ","2030200691","o1.mmii",,"clips","DZrzOsbiPq0","hidiff.tw","80015491870","false","false",,"https://scontent-phx1-1.cdninstagram.com/v/t51.82787-19/615343798_17845310625667871_7065812407261479699_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43OTYuYzIifQ&_nc_ht=scontent-phx1-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2gEYQwb1-wuYfl4s_0GoGJf-ck6OJevTtJwsSkjMHqUrbfc3_uOOatNrimUmhNQTOwc&_nc_ohc=CmgFRSIfk20Q7kNvwEv6Rnn&_nc_gid=q8wXmmw2S_01lKpjm9diSQ&edm=APGXKFABAAAA&ccb=7-5&ig_cache_key=GLZmrSQf278oN2Y-ABNDXrjyzg5ibmNDAQAB1501500j-ccb7-5&oh=00_Af_Ms8MKLr3-e5cGOQ_GFKFyi8Z2drrzm-JeITM4gk5Bcw&oe=6A399CDC&_nc_sid=a8b8e2",,"hidiff.tw",,,,,,,,,"2026-06-17T10:55:51.000Z","Video","https://www.instagram.com/p/DZrzOsbiPq0/","66.46600341796875","907","https://scontent-phx1-1.cdninstagram.com/o1/v/t2/f2/m86/AQO88hc2b1R48VNuF47mPD8Qel-uZr5MhWQbEbXKtUpEAZWheQ-Ip6GF0wXNc_ksQKP3iTDQjPIKlHVAVpVPu8WA-DaP5F6CUv-VL0E.mp4?_nc_cat=103&_nc_sid=5e9851&_nc_ht=scontent-phx1-1.cdninstagram.com&_nc_ohc=miVUwbCKzYoQ7kNvwH8D-46&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTMxMzA0Mjc2NDMxOTI2NCwiYXNzZXRfYWdlX2RheXMiOjAsInZpX3VzZWNhc2VfaWQiOjEwMDk5LCJkdXJhdGlvbl9zIjo2NiwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=652346e1b5b00a13&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9DMDQzQTZCNUYxMjUwOTgyQkNBNzkyOURFOEYyNTJCRl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzlFNDgxRUQ2NDNGQjAwQTE2Nzk1NzZBQUZBNTlFMTkzX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbAqNb4ko3VBBUCKAJDMywXQFCd0vGp--cYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HZeadAQA&_nc_gid=q8wXmmw2S_01lKpjm9diSQ&_nc_ss=7a3ba&_nc_zt=28&oh=00_Af-GJJ-MuyUys2JX40f4GyF1vDCICFFJkl1f0qNqKKy2NA&oe=6A357DFC"
