ownerUsername,ownerFullName,ownerId,likesCount,videoPlayCount,igPlayCount,timestamp,paidPartnership,url
eddie_fearlesstpe,𝐂𝐨𝐚𝐜𝐡 𝐄𝐝𝐝𝐢𝐞🏋‍♂️,1011781260,138,,,2026-01-01T05:04:21.000Z,false,https://www.instagram.com/p/DS9KZrtifU2/
aabbychi,艾B辣🌶️健媽教練｜健美比基尼👙選手,12790544381,96,,,2025-12-30T02:29:53.000Z,false,https://www.instagram.com/p/DTYFcaRAb1Z/
hungkai.c,Steve,7674161987,4670,223200,156896,2025-12-28T12:26:15.000Z,false,https://www.instagram.com/p/DSzpospksRJ/
hi.this.is.tara,Tara ⚡️,21381868333,-1,,,2025-12-29T15:46:44.000Z,false,https://www.instagram.com/p/DS2liEwj8ZQ/
eatsome_0216,食評紀錄✍🏻 | 記錄各種美食🥰,64714437372,32,,,2025-12-29T09:04:20.000Z,false,https://www.instagram.com/p/DS13eyCEmoQ/
bombomtae,Jamie潔米,7604467588,-1,,,2025-12-28T13:11:55.000Z,false,https://www.instagram.com/p/DSzvBQKkppJ/
peii__01,依沛PEI,4251157631,-1,6046,6046,2025-12-28T12:03:14.000Z,false,https://www.instagram.com/p/DSznAFlEmZ7/
fone11091109,卓昀夆 Fone,723332431,234,9327,8249,2025-12-26T04:27:00.000Z,false,https://www.instagram.com/p/DStpGqhD52A/
o_omikilove,MMiki kuo,248950448,917,,,2025-12-26T04:26:27.000Z,false,https://www.instagram.com/p/DStpSzNk2dI/
choujeffery,Jeffery Chou,1766807165,-1,,,2025-12-25T23:39:16.000Z,false,https://www.instagram.com/p/DStIbcakza8/
bnsooon,Benben｜班班,11413667,304,,,2025-12-25T03:02:09.000Z,false,https://www.instagram.com/p/DSq62hnE6jj/
fitguykai,凱 Kai | I GOT YOU,45204817849,11775,283506,283506,2025-12-22T07:33:55.000Z,false,https://www.instagram.com/p/DSjrgYIk9Y-/
yonehayashi,𝐌𝐈 𝐋𝐈𝐍 (小米),3652099038,9227,142325,142325,2025-12-21T11:54:20.000Z,false,https://www.instagram.com/p/DShjGxhiWXC/
886radio.kin,金,267877595,145,,,2025-12-19T14:38:42.000Z,false,https://www.instagram.com/p/DScty-KD8uc/
kc_hsu1xx8,Keng Chia,2950935300,8638,,,2025-12-19T06:28:58.000Z,false,https://www.instagram.com/p/DSb1wHYkm5L/
queena_caiyi,𝗤𝘂𝗲𝗲𝗻𝗮,52959738124,93,2324,2324,2025-12-19T00:37:37.000Z,false,https://www.instagram.com/p/DSbNcH9Ez-y/
gogoglowcc_,\長頸鹿學姊的健康自煮+健身日記/,52140615569,346,3684,3684,2025-12-18T09:57:29.000Z,false,https://www.instagram.com/p/DSZotFqjTdJ/
louis_0513,皮皮,1537041917,186,5456,4926,2025-12-17T12:49:56.000Z,false,https://www.instagram.com/p/DSXXb57AffS/
daylight.groupbuy,好日選物團購🛍️ 山水｜HARU寶可樂收袋｜伯尼寢具｜雪坊優格｜藍海饌｜禧印印章｜精臣標籤機,72079331824,-1,,,2025-12-16T14:46:48.000Z,false,https://www.instagram.com/p/DSVAVpwAfkf/
daylight.groupbuy,好日選物團購🛍️ 山水｜HARU寶可樂收袋｜伯尼寢具｜雪坊優格｜藍海饌｜禧印印章｜精臣標籤機,72079331824,-1,,,2025-10-22T11:41:43.000Z,false,https://www.instagram.com/p/DQHDb9jAdFz/
